Student_ID,Age,Study_Hours,Attendance,Assignments,Marks
4071,22,6.8,84.6,6.0,48.8
4072,18,4.4,65.2,10.0,44.7
4073,21,7.8,64.6,3.0,93.8
4074,20,7.1,61.9,10.0,94.7
4075,21,5.8,82.7,3.0,96.2
4076,22,1.9,69.7,3.0,97.6
4077,22,8.3,89.4,7.0,69.5
4078,22,8.8,87.4,6.0,71.8
4079,21,2.5,72.7,6.0,47.8
4080,22,8.7,67.1,3.0,48.2
4081,18,8.9,64.1,9.0,86.4
4082,22,5.9,89.5,10.0,91.3
4083,19,6.9,78.0,4.0,87.1
4084,24,4.4,72.9,9.0,90.1
4085,21,3.5,94.3,4.0,56.6
4086,19,7.5,83.7,6.0,68.0
4087,22,8.8,80.7,9.0,67.6
4088,18,6.9,89.7,10.0,
4089,20,5.6,92.6,6.0,97.0
4090,23,2.4,87.4,5.0,75.9
4091,24,1.5,77.6,6.0,48.3
4092,23,5.0,75.2,9.0,55.5
4093,22,1.4,90.9,10.0,61.8
4094,24,,80.7,3.0,92.4
4095,24,4.4,88.2,8.0,50.2
4096,18,7.8,95.6,7.0,53.2
4097,24,3.8,96.6,10.0,61.0
4098,21,6.3,71.1,6.0,95.6
4099,19,5.8,67.5,6.0,70.2
4100,19,1.0,70.5,3.0,78.8
4101,19,1.7,90.1,10.0,63.2
4102,21,3.6,74.8,5.0,51.3
4103,23,8.9,,8.0,53.4
4104,18,2.3,63.9,10.0,88.2
4105,24,7.4,73.1,6.0,93.6
4106,21,9.8,65.4,4.0,69.6
4107,19,8.1,66.3,4.0,61.4
4108,22,3.2,87.4,4.0,88.5
4109,20,9.2,60.8,,80.4
4110,24,1.8,64.7,7.0,42.5
4111,21,5.2,93.8,10.0,61.0
4112,21,9.0,93.8,8.0,80.9
4113,18,6.8,73.2,6.0,74.4
4114,18,4.7,63.5,6.0,98.7
4115,21,3.6,88.2,6.0,92.0
4116,19,4.4,74.4,7.0,43.6
4117,20,5.6,61.8,8.0,83.5
4118,24,3.9,66.3,6.0,60.2
4119,18,9.7,65.5,3.0,80.9
4120,24,9.4,83.6,5.0,77.0
4121,19,8.8,95.9,9.0,70.2
4122,24,4.8,91.7,10.0,91.2
4123,22,7.2,81.9,10.0,82.5
4124,18,9.1,76.9,4.0,93.4
4125,19,8.7,84.7,4.0,56.9
4126,19,4.7,77.8,10.0,60.9
4127,20,2.0,69.8,,77.3
4128,20,1.7,87.2,6.0,98.0
4129,22,6.2,94.9,8.0,62.3
4130,19,6.8,74.9,8.0,41.9
4131,23,8.6,93.7,7.0,66.8
4132,19,3.6,77.2,6.0,72.6
4133,20,2.5,76.1,8.0,88.1
4134,23,4.4,61.1,6.0,83.7
4135,18,4.2,87.8,4.0,97.9
4136,18,2.2,92.3,9.0,87.0
4137,24,7.1,86.5,9.0,57.9
4138,21,5.6,,9.0,78.5
4139,20,7.5,64.1,4.0,80.3
4140,21,4.2,82.9,7.0,99.9
4141,23,3.9,76.1,9.0,48.3
4142,20,5.3,77.2,4.0,51.5
4143,22,8.9,98.7,6.0,49.3
4144,19,1.4,89.0,9.0,75.3
4145,22,8.2,76.5,3.0,48.1
4146,23,4.3,60.8,7.0,79.4
4147,20,8.7,61.4,3.0,88.2
4148,23,8.2,87.4,10.0,66.0
4149,19,4.1,93.5,6.0,73.6
4150,18,7.2,88.3,7.0,94.8
4151,18,2.4,76.2,3.0,74.2
4152,23,9.1,61.2,7.0,52.5
4153,21,4.6,98.7,6.0,60.6
4154,20,5.1,99.5,10.0,71.8
4155,20,7.4,82.0,8.0,49.3
4156,18,8.4,62.8,9.0,76.8
4157,24,3.1,81.6,10.0,100.0
4158,22,7.0,95.7,7.0,79.2
4159,24,4.5,87.2,9.0,62.3
4160,19,4.3,88.8,10.0,59.9
4161,22,7.2,63.4,9.0,95.9
4162,22,4.5,64.3,8.0,92.3
4163,23,4.1,65.1,6.0,68.3
4164,18,8.5,96.2,7.0,61.2
4165,24,1.9,81.0,7.0,82.6
4166,24,7.1,91.7,8.0,58.9
4167,18,3.2,64.6,4.0,47.2
4168,24,1.1,97.1,8.0,58.6
4169,18,2.5,92.8,8.0,66.1
4170,23,6.5,69.0,8.0,55.3
4171,21,7.4,95.0,6.0,
4172,22,1.2,70.5,,40.4
4173,23,1.3,68.2,5.0,77.9
4174,20,9.1,70.6,8.0,76.9
4175,19,1.7,96.4,7.0,51.3
4176,21,9.0,96.6,3.0,96.6
4177,20,3.1,73.2,4.0,64.6
4178,22,7.7,88.2,8.0,41.5
4179,24,,,8.0,53.2
4180,18,8.7,92.3,4.0,81.5
4181,22,7.3,71.9,8.0,52.1
4182,23,4.6,80.4,7.0,43.2
4183,19,1.7,86.7,5.0,77.1
4184,23,7.6,61.1,8.0,71.1
4185,21,6.6,75.1,4.0,85.7
4186,21,1.0,87.8,8.0,86.4
4187,19,1.1,70.1,6.0,97.6
4188,20,8.3,98.3,7.0,43.4
4189,20,3.3,61.2,7.0,42.3
4190,21,6.7,98.3,5.0,99.2
4191,21,5.1,68.7,10.0,78.7
4192,24,8.8,62.0,6.0,82.9
4193,18,9.3,71.7,6.0,45.8
4194,24,10.0,91.5,5.0,44.2
4195,24,2.4,90.1,9.0,49.6
4196,20,8.8,68.4,9.0,65.6
4197,19,3.4,67.9,10.0,46.6
4198,20,6.3,85.7,3.0,66.8
4199,18,5.6,,10.0,73.7
4200,23,1.2,91.7,9.0,40.0
4201,21,9.4,61.0,10.0,46.9
4202,21,1.7,84.4,8.0,62.5
4203,18,7.2,89.2,6.0,
4204,24,8.1,99.7,10.0,48.0
4205,19,8.2,87.2,3.0,53.9
4206,21,2.2,69.3,3.0,65.8
4207,22,5.0,64.3,7.0,82.9
4208,24,8.5,85.6,8.0,48.0
4209,21,3.7,80.9,7.0,84.3
4210,22,5.2,96.0,4.0,91.3
4211,18,3.5,89.1,9.0,79.1
4212,18,5.2,80.4,7.0,42.6
4213,24,9.0,76.1,6.0,66.4
4214,21,5.1,76.2,6.0,79.6
4215,20,6.0,69.1,8.0,98.7
4216,22,4.6,60.7,3.0,97.1
4217,19,5.1,83.0,6.0,63.7
4218,21,1.1,68.5,9.0,77.0
4219,19,3.6,68.3,7.0,93.4
4220,21,4.9,65.0,9.0,89.9
4221,20,6.7,67.6,10.0,68.8
4222,20,5.1,61.3,7.0,55.7
4223,24,4.0,87.0,8.0,48.2
4224,24,4.5,76.1,10.0,69.3
4225,20,3.2,82.5,9.0,83.4
4226,23,9.3,85.5,7.0,98.2
4227,20,5.7,98.9,9.0,91.7
4228,18,1.1,62.7,5.0,52.3
4229,18,1.2,76.7,8.0,83.2
4230,23,9.8,69.8,8.0,57.3
4231,22,3.0,79.1,6.0,81.0
4232,19,8.3,96.8,8.0,79.9
4233,21,1.5,89.0,4.0,56.3
4234,21,9.3,86.5,6.0,54.1
4235,23,8.9,77.6,6.0,46.2
4236,18,6.1,86.8,10.0,43.0
4237,24,1.1,61.3,10.0,91.5
4238,21,3.3,83.4,9.0,43.0
4239,18,4.7,82.2,5.0,45.3
4240,22,5.1,73.9,6.0,54.3
4241,19,3.7,68.1,10.0,93.3
4242,22,1.3,92.3,3.0,60.0
4243,23,6.3,62.2,7.0,51.5
4244,20,5.7,62.8,7.0,82.9
4245,20,3.5,77.6,8.0,59.1
4246,20,1.3,70.1,9.0,60.0
4247,22,10.0,89.8,5.0,84.3
4248,21,5.3,85.4,7.0,55.1
4249,19,7.8,90.9,3.0,93.8
4250,20,5.1,73.0,5.0,73.7
4251,23,1.4,89.6,4.0,72.3
4252,23,3.8,94.5,7.0,55.9
4253,20,3.9,73.8,6.0,90.1
4254,20,8.5,73.6,3.0,74.4
4255,19,6.9,96.0,9.0,49.3
4256,20,3.5,62.0,9.0,52.4
4257,19,9.7,74.0,3.0,68.1
4258,23,3.9,64.7,7.0,86.8
4259,20,10.0,61.2,10.0,96.4
4260,22,10.0,64.5,10.0,79.8
4261,24,2.7,77.2,8.0,70.4
4262,22,3.8,87.5,4.0,55.0
4263,23,5.4,71.6,6.0,80.4
4264,19,7.0,94.0,4.0,98.9
4265,22,5.8,77.5,4.0,68.6
4266,19,9.7,98.7,7.0,49.7
4267,22,7.5,98.2,6.0,46.2
4268,22,2.9,90.9,7.0,56.2
4269,19,1.9,97.3,7.0,74.2
4270,21,7.2,88.3,8.0,96.8
4271,22,2.4,95.8,3.0,57.9
4272,20,8.1,69.5,9.0,58.3
4273,24,3.8,73.8,8.0,68.9
4274,23,3.9,90.1,9.0,95.1
4275,21,1.1,77.0,8.0,65.1
4276,19,7.3,93.5,7.0,53.4
4277,21,2.0,95.1,8.0,49.8
4278,18,8.0,72.0,9.0,67.4
4279,18,5.4,92.9,8.0,88.0
4280,22,8.1,66.2,5.0,57.5
4281,22,6.3,73.4,6.0,70.8
4282,20,1.7,80.7,3.0,76.2
4283,24,7.9,69.1,9.0,67.0
4284,23,1.6,83.2,6.0,
4285,21,5.3,83.1,3.0,95.3
4286,18,2.6,68.3,10.0,73.9
4287,22,7.8,91.8,5.0,83.7
4288,23,9.2,85.3,7.0,78.2
4289,21,6.0,72.7,10.0,99.9
4290,22,,69.3,9.0,67.4
4291,22,7.9,95.2,10.0,65.5
4292,18,1.0,93.4,3.0,61.6
4293,18,9.3,69.2,3.0,61.7
4294,22,2.8,61.4,3.0,56.5
4295,19,,92.2,5.0,98.8
4296,22,7.6,84.6,10.0,92.2
4297,23,8.0,64.0,,59.0
4298,22,6.9,83.5,5.0,58.3
4299,20,5.2,78.1,3.0,46.2
4300,24,6.1,91.0,8.0,92.6
4301,20,1.4,68.4,3.0,62.3
4302,20,6.6,78.1,8.0,74.4
4303,19,6.6,66.2,7.0,94.0
4304,19,9.0,98.3,5.0,64.5
4305,22,5.6,91.1,8.0,88.4
4306,20,1.7,89.5,5.0,65.8
4307,19,3.8,87.6,4.0,82.1
4308,18,6.9,76.9,6.0,65.9
4309,22,3.2,96.9,4.0,63.6
4310,23,3.5,62.9,8.0,99.4
4311,24,8.4,92.1,4.0,76.7
4312,21,6.3,68.6,10.0,62.0
4313,22,5.6,73.0,9.0,55.5
4314,21,3.9,80.8,6.0,42.4
4315,20,7.6,91.3,8.0,82.4
4316,24,3.6,,7.0,62.3
4317,21,7.6,83.3,10.0,89.3
4318,20,1.6,76.1,7.0,61.8
4319,18,8.8,97.9,6.0,62.4
4320,21,5.5,69.9,6.0,86.8
4321,24,4.9,92.1,8.0,69.4
4322,22,6.5,84.5,5.0,93.1
4323,20,6.6,75.1,9.0,75.4
4324,22,2.2,60.1,8.0,54.4
4325,24,7.8,77.9,10.0,74.1
4326,19,3.5,71.1,5.0,40.2
4327,20,9.1,64.2,5.0,58.7
4328,21,8.4,63.0,5.0,52.5
4329,20,4.1,73.9,8.0,79.3
4330,22,8.3,84.6,3.0,48.2
4331,18,4.2,93.5,3.0,57.4
4332,20,1.9,67.3,7.0,59.9
4333,21,9.7,77.0,3.0,40.2
4334,19,6.9,75.7,3.0,42.8
4335,23,5.1,80.5,5.0,58.7
4336,18,4.6,92.4,5.0,53.3
4337,19,3.9,82.1,6.0,47.0
4338,20,9.8,93.9,5.0,49.2
4339,22,2.2,80.7,8.0,90.1
4340,24,3.8,84.2,6.0,81.0
4341,22,5.4,77.5,,69.0
4342,21,5.3,92.9,6.0,94.5
4343,22,5.2,97.0,10.0,41.8
4344,18,2.6,85.6,3.0,60.7
4345,22,2.3,92.8,10.0,89.4
4346,21,3.3,62.4,5.0,77.7
4347,23,9.2,96.2,3.0,98.9
4348,20,2.0,67.6,5.0,96.7
4349,24,7.8,70.3,,50.2
4350,20,7.8,62.1,9.0,98.3
4351,22,8.3,98.6,3.0,96.7
4352,19,9.0,94.1,3.0,62.4
4353,20,3.4,96.5,8.0,99.0
4354,23,3.0,93.9,9.0,42.2
4355,22,5.2,79.2,10.0,79.6
4356,24,3.4,97.0,7.0,56.0
4357,21,7.6,98.8,9.0,47.8
4358,23,6.7,80.1,3.0,74.7
4359,22,8.9,67.0,4.0,58.4
4360,23,,86.3,4.0,80.0
4361,20,9.2,99.0,4.0,72.4
4362,24,3.6,94.9,8.0,63.6
4363,21,5.4,94.5,6.0,50.9
4364,22,4.9,97.4,10.0,76.1
4365,18,7.8,95.8,3.0,89.8
4366,21,4.8,91.1,9.0,76.0
4367,18,9.5,88.7,4.0,76.6
4368,23,9.1,70.6,8.0,70.7
4369,19,8.8,84.9,6.0,63.3
4370,21,1.6,80.9,10.0,67.4
4371,23,8.7,94.5,4.0,99.4
4372,18,8.0,79.7,5.0,85.0
4373,20,1.9,65.1,7.0,65.8
4374,20,2.0,60.2,3.0,67.4
4375,19,,87.1,7.0,70.0
4376,21,1.1,82.0,7.0,79.6
4377,21,5.9,73.2,5.0,68.0
4378,21,9.8,66.8,5.0,81.2
4379,23,4.9,78.7,5.0,59.8
4380,24,5.9,64.0,6.0,64.6
4381,24,9.7,73.4,4.0,91.8
4382,19,3.3,75.2,9.0,59.7
4383,21,8.7,78.6,3.0,97.9
4384,23,5.9,78.7,5.0,50.4
4385,20,6.1,70.3,8.0,54.5
4386,18,4.1,94.0,10.0,67.8
4387,23,6.1,74.2,3.0,87.8
4388,24,1.7,69.2,10.0,83.9
4389,24,7.9,67.0,9.0,50.5
4390,20,3.6,72.9,3.0,54.2
4391,20,9.0,62.7,3.0,74.5
4392,18,4.3,61.3,5.0,57.7
4393,20,2.3,84.2,5.0,65.3
4394,19,7.3,84.8,4.0,69.2
4395,18,2.5,81.2,9.0,75.7
4396,20,7.8,90.5,5.0,55.1
4397,22,9.7,61.6,5.0,49.8
4398,23,8.0,97.4,3.0,63.9
4399,20,1.2,63.8,4.0,44.9
4400,19,6.4,87.0,7.0,71.6
4401,21,7.3,65.3,5.0,90.4
4402,20,8.4,95.2,8.0,47.1
4403,24,1.5,80.4,5.0,46.8
4404,24,5.3,63.3,7.0,44.8
4405,24,5.8,84.7,3.0,
4406,21,2.5,60.4,9.0,44.8
4407,24,3.9,91.0,4.0,99.0
4408,22,5.0,86.0,3.0,61.5
4409,20,8.5,68.5,9.0,59.7
4410,24,9.4,75.0,6.0,45.5
4411,18,6.7,60.3,5.0,75.1
4412,21,4.6,87.7,9.0,75.2
4413,22,3.3,72.9,8.0,69.6
4414,18,9.8,82.9,9.0,58.7
4415,18,9.8,98.3,6.0,62.1
4416,18,9.3,72.0,5.0,59.2
4417,18,8.1,99.6,6.0,65.6
4418,20,3.9,85.3,7.0,60.5
4419,24,8.4,69.7,5.0,80.5
4420,23,4.7,77.5,8.0,57.7
4421,20,3.9,89.6,5.0,61.1
4422,20,7.7,77.9,6.0,66.1
4423,22,1.7,62.7,10.0,40.2
4424,22,1.4,66.7,4.0,69.5
4425,24,5.0,91.7,6.0,55.3
4426,23,5.0,85.9,5.0,43.4
4427,22,9.1,82.8,10.0,94.7
4428,24,2.1,66.7,5.0,59.3
4429,24,2.1,93.5,9.0,65.6
4430,19,2.3,98.4,10.0,89.6
4431,23,1.3,61.6,4.0,50.0
4432,22,1.6,63.1,3.0,91.0
4433,23,6.9,95.4,4.0,54.5
4434,20,4.9,92.6,3.0,75.3
4435,20,7.9,84.7,8.0,81.1
4436,23,9.9,97.8,5.0,94.3
4437,19,6.9,85.9,9.0,76.5
4438,19,1.5,68.6,10.0,67.2
4439,23,1.9,89.1,7.0,74.3
4440,22,8.9,85.8,7.0,52.1
4441,21,5.7,99.4,6.0,81.3
4442,19,,68.6,4.0,51.2
4443,18,8.7,83.9,10.0,73.4
4444,20,9.3,91.2,4.0,78.9
4445,23,9.5,73.6,10.0,93.9
4446,18,6.0,75.2,7.0,67.0
4447,23,4.1,95.5,3.0,86.5
4448,24,9.7,76.2,4.0,50.1
4449,20,5.9,85.0,3.0,49.4
4450,20,1.6,95.6,3.0,71.5
4451,19,6.8,68.4,3.0,75.8
4452,19,6.3,99.3,3.0,77.9
4453,18,9.1,88.1,9.0,84.7
4454,24,6.9,79.8,6.0,57.7
4455,23,4.1,77.2,6.0,77.4
4456,24,9.7,98.2,9.0,51.3
4457,20,8.2,68.2,7.0,53.1
4458,18,6.7,72.5,10.0,44.0
4459,21,3.6,72.3,6.0,84.8
4460,18,4.4,71.6,10.0,70.4
4461,22,7.0,78.7,8.0,54.3
4462,18,1.6,99.6,9.0,73.4
4463,24,3.3,95.6,4.0,61.3
4464,22,7.4,73.1,8.0,90.2
4465,22,5.3,76.9,9.0,71.7
4466,22,4.6,86.8,6.0,41.8
4467,21,2.4,60.7,4.0,99.1
4468,18,5.0,92.8,10.0,44.5
4469,24,7.9,95.2,4.0,81.8
4470,18,3.4,94.3,10.0,66.2
4471,21,1.0,75.0,3.0,55.0
4472,20,7.0,78.5,7.0,80.6
4473,19,9.8,60.5,3.0,47.6
4474,24,6.5,76.0,9.0,91.5
4475,24,2.1,78.4,3.0,55.0
4476,18,3.9,96.3,8.0,61.7
4477,19,8.8,95.8,10.0,78.0
4478,23,3.1,98.6,10.0,40.1
4479,23,6.5,95.4,6.0,68.4
4480,21,4.6,60.3,10.0,93.7
4481,23,2.9,85.7,8.0,80.8
4482,24,8.3,62.7,6.0,63.3
4483,23,7.7,70.9,8.0,79.6
4484,20,7.0,83.1,4.0,96.2
4485,20,3.1,88.0,6.0,51.3
4486,20,1.9,86.2,10.0,71.9
4487,23,6.2,62.0,6.0,54.1
4488,21,6.0,64.1,8.0,91.3
4489,22,2.7,65.1,5.0,83.3
4490,22,1.5,63.7,,88.1
4491,19,1.7,67.1,9.0,96.6
4492,22,9.9,87.5,10.0,53.9
4493,22,8.1,93.2,4.0,42.9
4494,20,9.3,76.4,10.0,57.5
4495,20,2.8,87.7,9.0,63.9
4496,23,9.6,68.0,5.0,77.5
4497,19,2.3,98.9,8.0,87.9
4498,18,5.6,74.0,8.0,61.0
4499,24,8.5,93.8,4.0,68.4
4500,19,4.1,97.8,8.0,87.1
4501,19,,94.6,7.0,53.5
4502,21,2.2,62.7,7.0,53.0
4503,23,2.1,86.0,10.0,75.4
4504,21,6.6,64.8,9.0,66.2
4505,19,7.1,60.2,5.0,96.9
4506,19,8.0,62.1,10.0,61.4
4507,19,6.0,96.6,6.0,85.6
4508,22,6.8,96.3,10.0,75.0
4509,24,1.1,69.0,7.0,43.3
4510,24,2.5,81.9,10.0,45.1
4511,21,9.9,98.2,9.0,52.2
4512,19,1.7,79.9,10.0,48.6
4513,24,7.1,75.7,8.0,59.8
4514,20,2.6,79.3,5.0,74.7
4515,24,7.5,91.6,9.0,76.1
4516,23,7.4,79.1,9.0,75.3
4517,23,3.1,91.3,7.0,47.1
4518,24,3.4,77.3,3.0,76.0
4519,20,6.9,70.1,5.0,64.6
4520,23,4.5,73.1,4.0,94.2
4521,22,2.8,63.1,9.0,94.7
4522,24,7.6,79.9,7.0,86.1
4523,22,2.4,65.9,4.0,82.2
4524,24,8.7,92.5,5.0,46.9
4525,18,5.6,76.8,7.0,45.1
4526,18,2.0,90.6,4.0,90.5
4527,18,7.2,98.2,10.0,65.6
4528,23,5.7,94.0,6.0,67.1
4529,22,3.7,98.1,9.0,90.9
4530,22,4.8,82.7,6.0,77.3
4531,22,3.7,66.6,3.0,50.8
4532,20,3.4,97.4,8.0,52.7
4533,22,2.5,94.7,5.0,40.4
4534,20,4.3,94.6,8.0,82.6
4535,18,3.3,87.7,8.0,69.1
4536,18,7.2,85.0,4.0,97.0
4537,23,7.2,60.6,3.0,82.8
4538,24,5.5,89.9,5.0,46.2
4539,18,8.0,63.7,6.0,49.7
4540,24,8.6,70.4,8.0,70.1
4541,24,6.2,82.1,4.0,95.5
4542,23,6.6,78.1,8.0,54.8
4543,19,3.5,60.6,7.0,89.5
4544,19,9.1,93.0,6.0,58.7
4545,21,1.2,95.2,8.0,56.2
4546,23,4.1,87.3,7.0,94.1
4547,21,7.5,81.6,7.0,42.8
4548,21,1.7,98.4,4.0,79.6
4549,19,2.6,64.8,4.0,42.6
4550,23,6.3,89.5,7.0,88.0
4551,19,6.0,65.1,3.0,89.8
4552,21,7.7,75.3,8.0,93.6
4553,23,8.3,83.4,7.0,51.2
4554,21,2.2,89.5,7.0,47.5
4555,22,1.2,60.1,4.0,70.2
4556,24,7.2,70.4,8.0,56.3
4557,23,3.7,81.5,5.0,76.4
4558,23,6.6,81.3,6.0,70.8
4559,24,2.4,85.5,4.0,48.7
4560,21,5.2,72.2,8.0,84.4
4561,22,5.5,81.6,8.0,88.2
4562,20,6.3,67.6,10.0,97.8
4563,24,5.6,,9.0,63.7
4564,19,5.5,83.1,3.0,60.3
4565,21,4.0,87.4,6.0,51.5
4566,24,1.6,64.8,4.0,50.9
4567,24,1.8,64.9,4.0,59.3
4568,23,4.9,82.6,5.0,98.9
4569,19,4.2,70.8,9.0,45.5
4570,19,5.6,75.7,9.0,55.6
4571,19,3.7,76.0,3.0,45.2
4572,24,7.2,67.1,10.0,56.4
4573,20,8.8,60.1,10.0,45.5
4574,18,3.7,94.1,9.0,70.5
4575,21,2.7,88.6,3.0,66.3
4576,18,2.0,87.6,10.0,50.4
4577,24,,81.9,8.0,50.5
4578,18,5.0,88.0,8.0,77.6
4579,24,2.7,97.4,4.0,63.2
4580,18,6.9,86.6,10.0,43.4
4581,19,2.3,70.6,5.0,95.2
4582,22,6.0,82.8,4.0,64.3
4583,19,5.7,77.7,9.0,75.5
4584,19,7.6,82.3,7.0,93.1
4585,23,1.5,80.7,,64.1
4586,23,9.0,94.4,7.0,89.2
4587,18,7.3,86.1,9.0,94.9
4588,24,2.9,67.6,10.0,50.4
4589,19,2.7,62.5,5.0,93.5
4590,18,4.9,77.0,4.0,47.2
4591,23,8.4,60.6,8.0,56.5
4592,22,8.6,72.7,5.0,88.5
4593,21,5.7,74.7,4.0,94.0
4594,18,8.7,75.0,4.0,81.0
4595,22,1.0,99.2,7.0,46.3
4596,21,1.3,72.2,6.0,71.4
4597,20,9.2,70.6,9.0,74.4
4598,18,8.0,65.2,3.0,56.9
4599,18,5.1,80.4,8.0,99.5
4600,20,7.8,66.1,3.0,60.1
4601,20,9.6,84.7,10.0,52.6
4602,18,7.9,66.2,5.0,46.6
4603,20,8.6,83.1,10.0,62.7
4604,19,7.8,93.1,10.0,81.6
4605,21,2.5,61.7,3.0,53.9
4606,21,8.5,76.8,7.0,86.2
4607,21,2.8,78.4,6.0,48.1
4608,19,9.0,91.6,8.0,66.4
4609,24,5.1,78.7,9.0,82.1
4610,20,7.1,82.7,4.0,48.1
4611,22,5.5,91.6,4.0,75.9
4612,20,1.8,82.4,9.0,87.9
4613,18,3.6,74.3,7.0,75.7
4614,23,9.9,63.4,8.0,70.7
4615,21,9.6,89.2,3.0,90.3
4616,20,3.9,94.8,9.0,99.1
4617,22,10.0,98.8,4.0,50.9
4618,18,8.6,97.1,3.0,81.5
4619,19,6.5,91.9,7.0,44.8
4620,24,1.4,85.7,4.0,42.6
4621,19,9.1,91.3,5.0,56.8
4622,22,6.0,77.3,6.0,98.3
4623,18,8.8,83.8,3.0,73.1
4624,21,8.5,73.9,9.0,56.1
4625,20,8.5,73.1,8.0,48.0
4626,18,7.3,90.3,3.0,95.2
4627,24,,78.2,3.0,61.7
4628,19,4.0,68.5,3.0,58.4
4629,24,3.8,68.1,9.0,
4630,24,1.2,94.4,7.0,76.3
4631,22,6.2,87.1,7.0,50.1
4632,22,7.3,81.8,8.0,
4633,20,8.7,76.0,7.0,95.7
4634,22,2.3,77.2,,94.1
4635,22,5.9,62.3,8.0,44.2
4636,18,1.1,78.2,10.0,56.1
4637,21,1.9,91.8,8.0,49.3
4638,20,1.5,75.5,7.0,72.0
4639,18,7.5,75.3,10.0,85.0
4640,21,,60.6,4.0,57.7
4641,24,7.4,78.3,7.0,
4642,18,3.2,61.0,4.0,80.1
4643,23,8.9,82.8,5.0,83.7
4644,18,8.3,80.3,7.0,96.9
4645,22,9.6,93.6,5.0,65.5
4646,21,9.0,83.3,7.0,60.6
4647,20,9.4,72.9,5.0,81.0
4648,20,8.7,80.6,6.0,88.5
4649,21,7.2,88.0,5.0,51.5
4650,22,2.5,63.8,4.0,90.8
4651,19,3.4,84.8,3.0,43.5
4652,18,2.9,96.7,8.0,40.4
4653,22,6.4,72.0,5.0,49.5
4654,23,5.5,85.1,3.0,98.7
4655,24,8.8,92.9,9.0,71.4
4656,21,9.6,80.5,6.0,42.8
4657,18,4.6,88.7,6.0,99.8
4658,20,5.6,72.4,10.0,84.7
4659,24,9.7,,9.0,90.3
4660,19,3.5,86.7,9.0,52.8
4661,23,8.1,88.2,10.0,46.3
4662,20,3.0,97.5,9.0,70.9
4663,21,7.1,69.0,4.0,86.3
4664,18,3.3,78.7,9.0,78.3
4665,21,9.0,70.0,4.0,77.9
4666,24,6.1,63.2,10.0,85.4
4667,18,2.7,76.1,5.0,53.6
4668,22,3.0,75.0,10.0,79.7
4669,19,5.4,70.8,7.0,63.5
4670,22,9.7,71.9,9.0,
4671,22,7.9,74.4,9.0,52.1
4672,21,5.4,99.6,6.0,87.6
4673,24,4.0,91.3,10.0,93.8
4674,19,5.9,62.9,10.0,57.0
4675,18,7.7,94.9,3.0,51.4
4676,18,8.1,85.3,7.0,41.6
4677,23,3.9,95.6,6.0,96.9
4678,20,7.5,73.7,5.0,81.0
4679,23,6.9,78.6,9.0,97.4
4680,23,9.6,95.8,6.0,91.8
4681,18,9.4,70.9,4.0,60.4
4682,21,8.1,96.6,3.0,46.8
4683,22,7.5,93.1,3.0,69.9
4684,24,3.5,99.2,4.0,41.6
4685,22,8.6,73.0,10.0,49.0
4686,22,4.8,69.4,9.0,54.0
4687,19,3.5,73.2,9.0,79.9
4688,18,4.5,98.2,7.0,70.6
4689,24,8.5,73.3,4.0,58.1
4690,21,2.3,82.6,9.0,73.9
4691,19,5.1,76.1,3.0,47.5
4692,20,5.4,75.8,9.0,85.3
4693,21,1.3,67.7,5.0,82.7
4694,23,2.8,81.5,9.0,53.0
4695,21,8.4,94.0,7.0,76.4
4696,21,8.5,62.0,8.0,70.2
4697,22,3.6,95.6,6.0,43.6
4698,21,8.9,86.6,8.0,56.7
4699,23,7.9,84.7,5.0,100.0
4700,23,4.8,85.0,8.0,46.0
4701,18,7.7,71.9,9.0,70.4
4702,21,9.7,76.6,7.0,91.0
4703,22,5.1,92.0,3.0,58.0
4704,21,3.1,72.3,3.0,55.6
4705,20,9.5,78.8,5.0,93.4
4706,20,6.4,60.8,8.0,58.3
4707,22,1.9,89.3,10.0,79.1
4708,18,6.2,76.7,10.0,84.4
4709,18,5.5,81.0,7.0,87.3
4710,23,8.7,64.6,6.0,99.7
4711,23,5.8,99.7,9.0,88.2
4712,19,3.3,72.1,8.0,79.4
4713,22,7.1,85.4,10.0,93.7
4714,21,5.9,83.2,10.0,94.3
4715,24,3.1,91.4,8.0,98.4
4716,22,6.2,71.8,6.0,86.6
4717,19,8.4,90.2,4.0,51.7
4718,23,1.3,75.3,9.0,82.6
4719,22,6.7,76.4,5.0,44.5
4720,22,4.1,86.9,9.0,59.1
4721,23,3.6,91.4,7.0,46.9
4722,19,4.5,86.7,5.0,97.0
4723,23,4.1,96.0,6.0,60.3
4724,18,8.5,71.4,7.0,82.8
4725,21,3.5,96.0,3.0,74.3
4726,23,7.6,65.2,3.0,46.5
4727,19,1.8,86.4,9.0,73.7
4728,20,9.6,81.9,7.0,79.7
4729,18,6.6,79.8,5.0,92.9
4730,20,7.4,72.4,5.0,44.2
4731,24,3.7,80.1,3.0,57.7
4732,23,4.7,66.5,3.0,81.5
4733,18,3.0,74.8,6.0,42.1
4734,21,9.4,63.9,,52.2
4735,23,5.4,82.9,5.0,53.1
4736,21,6.7,63.8,10.0,80.2
4737,22,7.6,66.4,6.0,57.2
4738,20,4.3,63.4,5.0,76.0
4739,18,7.5,75.3,3.0,97.9
4740,21,7.1,93.7,7.0,87.6
